BR,G_tot,a_r,g,mDM,mV,xsection_monotop,xsection_offshellV,xsection_onshellV,xsection_tt_exclusive
0.01491344,1778.653,2.4,1.0,1.0,1000.0,0.19826054,15.699082,1.5057373,272.92436
0.02133535,1790.324,2.4,1.2,1.0,1000.0,0.2819273,15.620243,1.4939696,271.01356
0.02881775,1804.117,2.4,1.4,1.0,1000.0,0.3787203,15.491896,1.4683404,269.15789
0.03731037,1820.033,2.4,1.6,1.0,1000.0,0.4854233,15.276584,1.4500731,266.80224
0.04675755,1838.071,2.4,1.8,1.0,1000.0,0.6051871,15.107696,1.4289619,263.74306
0.05709911,1858.23,2.4,2.0,1.0,1000.0,0.7364059,14.885064,1.395887,260.71749
0.0682713,1880.512,2.4,2.2,1.0,1000.0,0.8714611,14.678045,1.3708181,256.64539
0.08020762,1904.916,2.4,2.4,1.0,1000.0,1.0141531,14.410787,1.3407361,253.00456
0.09283977,1931.441,2.4,2.6,1.0,1000.0,1.1603345,14.150666,1.308065,249.85816
0.1060985,1960.089,2.4,2.8,1.0,1000.0,1.3114318,13.899362,1.2747322,244.79025
0.1199143,1990.859,2.4,3.0,1.0,1000.0,1.4668083,13.6264938,1.2374475,240.9185
1.289967e-06,2056.318,2.6,0.01,1.0,1000.0,1.8087803e-05,17.990606,1.6130855,321.22954
0.0005157213,2057.377,2.6,0.2,1.0,1000.0,0.007223886,17.9714,1.6131757,320.53436
0.002059699,2060.56,2.6,0.4,1.0,1000.0,0.02883008,17.949007,1.6096848,320.40183
0.004622421,2065.865,2.6,0.6,1.0,1000.0,0.0646229,17.838218,1.5992704,319.73863
0.008188199,2073.292,2.6,0.8,1.0,1000.0,0.11416271,17.737693,1.5862763,318.2124
0.0127354,2082.841,2.6,1.0,1.0,1000.0,0.17694576,17.717801,1.5783692,316.10417
0.01823679,2094.513,2.6,1.2,1.0,1000.0,0.2520921,17.541921,1.5607598,314.60029
0.0246599,2108.306,2.6,1.4,1.0,1000.0,0.3392832,17.420414,1.5439183,312.06186
0.03196753,2124.222,2.6,1.6,1.0,1000.0,0.4372386,17.231031,1.5255079,309.09866
0.04011824,2142.259,2.6,1.8,1.0,1000.0,0.5459112,17.015559,1.5042365,305.75989
0.04906695,2162.419,2.6,2.0,1.0,1000.0,0.6639831,16.806486,1.4768038,302.09801
0.05876549,2184.701,2.6,2.2,1.0,1000.0,0.7898324,16.593886,1.4512245,298.7191
0.06916321,2209.104,2.6,2.4,1.0,1000.0,0.9198342,16.397591,1.4178858,294.3272
0.08020762,2235.63,2.6,2.6,1.0,1000.0,1.0539912,16.123814,1.3933399,289.91524
0.09184493,2264.278,2.6,2.8,1.0,1000.0,1.1958769,15.796755,1.3617247,286.13965
0.1040207,2295.048,2.6,3.0,1.0,1000.0,1.3410529,15.520339,1.3306364,280.84262
1.112268e-06,2384.842,2.8,0.01,1.0,1000.0,1.6113232e-05,19.740483,1.6657641,360.26123
0.0004447097,2385.9,2.8,0.2,1.0,1000.0,0.006436946,19.71677,1.6657891,360.00629
0.001776469,2389.083,2.8,0.4,1.0,1000.0,0.02574569,19.688613,1.6554096,359.22741
0.003988198,2394.389,2.8,0.6,1.0,1000.0,0.05760318,19.644128,1.6530386,358.33032
0.007068205,2401.816,2.8,0.8,1.0,1000.0,0.1018826,19.557796,1.6405568,357.01149
0.01100033,2411.365,2.8,1.0,1.0,1000.0,0.15836041,19.448663,1.6349053,355.1581
0.01576418,2423.036,2.8,1.2,1.0,1000.0,0.22568357,19.362513,1.6221393,353.24555
0.02133535,2436.83,2.8,1.4,1.0,1000.0,0.3038229,19.170661,1.6046064,350.72593
0.02768576,2452.745,2.8,1.6,1.0,1000.0,0.392753,18.954256,1.5844175,347.6938
0.03478398,2470.783,2.8,1.8,1.0,1000.0,0.4910914,18.765899,1.5672642,344.2753
0.04259564,2490.943,2.8,2.0,1.0,1000.0,0.5972907,18.51744,1.5449858,340.05038
0.05108378,2513.224,2.8,2.2,1.0,1000.0,0.7096249,18.270291,1.5179218,335.71525
0.06020927,2537.628,2.8,2.4,1.0,1000.0,0.8297692,17.985602,1.4946696,331.92753
0.06993128,2564.154,2.8,2.6,1.0,1000.0,0.9556965,17.707797,1.4608523,328.23034
0.08020762,2592.802,2.8,2.8,1.0,1000.0,1.0867159,17.464772,1.4382097,323.07316
0.09099519,2623.572,2.8,3.0,1.0,1000.0,1.2220249,17.17609,1.4025207,318.44098
9.689088e-07,2737.701,3.0,0.01,1.0,1000.0,1.4423138e-05,21.238645,1.7165068,396.18027
0.0003874137,2738.759,3.0,0.2,1.0,1000.0,0.005772881,21.226978,1.713235,395.9662
0.001547856,2741.942,3.0,0.4,1.0,1000.0,0.02300806,21.16429,1.7075537,395.05257
0.003475951,2747.247,3.0,0.6,1.0,1000.0,0.05159718,21.139248,1.7036611,395.42211
0.006162807,2754.675,3.0,0.8,1.0,1000.0,0.09138785,21.025569,1.6957462,394.32163
0.009596119,2764.224,3.0,1.0,1.0,1000.0,0.14208762,20.954103,1.6835751,392.2186
0.01376031,2775.895,3.0,1.2,1.0,1000.0,0.20328033,20.838272,1.6744561,390.163
0.01863671,2789.689,3.0,1.4,1.0,1000.0,0.2739096,20.66459,1.6546777,386.81232
0.02420374,2805.604,3.0,1.6,1.0,1000.0,0.3543267,20.497352,1.6377482,384.57683
0.03043717,2823.642,3.0,1.8,1.0,1000.0,0.4428071,20.278169,1.6207609,381.03565
0.03731037,2843.801,3.0,2.0,1.0,1000.0,0.5390086,20.057819,1.5979761,377.4222
0.04479458,2866.083,3.0,2.2,1.0,1000.0,0.6444233,19.819515,1.5798243,373.90484
0.05285917,2890.487,3.0,2.4,1.0,1000.0,0.7559616,19.539489,1.5568407,369.61733
0.06147199,2917.013,3.0,2.6,1.0,1000.0,0.8749374,19.245963,1.5268385,364.9132
0.0705996,2945.661,3.0,2.8,1.0,1000.0,0.9923807,18.962155,1.5024076,360.142
0.08020762,2976.431,3.0,3.0,1.0,1000.0,1.1181035,18.749877,1.4763446,354.17071
0.07834939,0.05078372,0.01,0.01,1.0,1500.0,5.4414786e-06,3.550187e-09,9.4868842e-06,6.056735e-08
0.9714318,1.638354,0.01,0.2,1.0,1500.0,6.735129e-05,3.5503231e-09,2.94142347e-07,6.056725e-08
0.9927016,6.413003,0.01,0.4,1.0,1500.0,6.9051699e-05,3.55019e-09,7.5523113e-08,6.056634e-08
0.996743,14.37075,0.01,0.6,1.0,1500.0,6.9801074e-05,3.5500906e-09,3.3607479e-08,6.056325e-08
0.9981653,25.5116,0.01,0.8,1.0,1500.0,7.0391024e-05,3.5510464e-09,1.89976857e-08,6.055568e-08
0.998825,39.83554,0.01,1.0,1.0,1500.0,7.0763402e-05,3.5477949e-09,1.22267899e-08,6.05341e-08
0.9991838,57.34258,0.01,1.2,1.0,1500.0,7.2312143e-05,3.5491774e-09,8.5581852e-09,6.047353e-08
0.9994002,78.03273,0.01,1.4,1.0,1500.0,7.295649e-05,3.5452607e-09,6.298591e-09,6.056277e-08
