BR,G_tot,a_r,g,mDM,mV,xsection_monotop,xsection_offshellV,xsection_onshellV,xsection_tt_exclusive
0.875399,45.45212,0.11,1.0,1.0,1500.0,0.0075635117,5.193394e-05,0.00015711706,0.0008867621
0.940503,95.188042,0.11,1.5,1.0,1500.0,0.008373202,5.1830694e-05,7.5898159e-05,0.0008853599
0.055744,7.137786,0.12,0.1,1.0,1500.0,0.00055695652,7.3658109e-05,0.00140595298,0.0012558955
0.596101,16.68708,0.12,0.5,1.0,1500.0,0.0060111519,7.3619047e-05,0.00060441255,0.001255823
0.855145,46.52863,0.12,1.0,1.0,1500.0,0.0087905324,7.354953e-05,0.000217390968,0.001255916
0.929986,96.264554,0.12,1.5,1.0,1500.0,0.009841689,7.3373899e-05,0.000105987723,0.0012534838
0.047893,8.307907,0.13,0.1,1.0,1500.0,0.00056564061,0.00010145367,0.00166665662,0.0017298489
0.55704,17.8572,0.13,0.5,1.0,1500.0,0.0066015933,0.000101398217,0.0007757577,0.0017296954
0.834167,47.69876,0.13,1.0,1.0,1500.0,0.010082253,0.000101287464,0.00029284758,0.0017297311
0.918817,97.434675,0.13,1.5,1.0,1500.0,0.011416742,0.000101041971,0.000145012027,0.001726752
0.041569,9.571638,0.14,0.1,1.0,1500.0,0.00056858437,0.00013646469,0.0019430856,0.0023266945
0.520225,19.12093,0.14,0.5,1.0,1500.0,0.0071825194,0.00013641986,0.0009715531,0.0023264894
0.812637,48.96249,0.14,1.0,1.0,1500.0,0.011424019,0.00013623438,0.00038202851,0.0023267651
0.907053,98.698406,0.14,1.5,1.0,1500.0,0.013014458,0.000135909886,0.000192278195,0.0023224334
0.036407,10.92898,0.15,0.1,1.0,1500.0,0.00057433258,0.00017982269,0.00225146547,0.0030660893
0.485743,20.47828,0.15,0.5,1.0,1500.0,0.0077094543,0.00017978473,0.00119834837,0.0030658519
0.790717,50.31983,0.15,1.0,1.0,1500.0,0.012802276,0.00017952048,0.00049155352,0.0030661144
0.894748,100.055747,0.15,1.5,1.0,1500.0,0.014756422,0.00017903938,0.000249932212,0.0030613252
0.03214,12.37993,0.16,0.1,1.0,1500.0,0.00057650742,0.00023278387,0.00254803017,0.0039691559
0.453604,21.92923,0.16,0.5,1.0,1500.0,0.0081446331,0.00023272749,0.00145845094,0.0039687775
0.768556,51.77078,0.16,1.0,1.0,1500.0,0.014145309,0.00023236559,0.000618781,0.0039686036
0.881958,101.506697,0.16,1.5,1.0,1500.0,0.016570707,0.00023170322,0.0003191522,0.0039626482
0.028575,13.92449,0.17,0.1,1.0,1500.0,0.00057783515,0.00029650861,0.0029017225,0.005058348
0.423757,23.47379,0.17,0.5,1.0,1500.0,0.008607227,0.00029657898,0.00173083399,0.005057817
0.746291,53.31534,0.17,1.0,1.0,1500.0,0.015533085,0.00029634433,0.00076663184,0.005052304
0.868739,103.051257,0.17,1.5,1.0,1500.0,0.018433875,0.00029538205,0.00040020098,0.005049623
0.025567,15.56266,0.18,0.1,1.0,1500.0,0.00057995959,0.00037266951,0.0032614058,0.006357626
0.396114,25.11196,0.18,0.5,1.0,1500.0,0.0090288131,0.00037277256,0.00203656998,0.006356929
0.724044,54.95351,0.18,1.0,1.0,1500.0,0.016888978,0.00037261991,0.00093834685,0.00634982
0.855145,104.689427,0.18,1.5,1.0,1500.0,0.020423602,0.00037118079,0.00049483571,0.006341295
0.023007,17.29444,0.19,0.1,1.0,1500.0,0.00058296211,0.00046267179,0.0036486638,0.007892473
0.370559,26.84373,0.19,0.5,1.0,1500.0,0.0094649706,0.00046274709,0.00235621872,0.00789151
0.701924,56.68529,0.19,1.0,1.0,1500.0,0.018293359,0.00046254378,0.00112945652,0.007882451
0.841229,106.421206,0.19,1.5,1.0,1500.0,0.022374474,0.00046068709,0.0006043679,0.007873195
0.02081,19.11983,0.2,0.1,1.0,1500.0,0.00058635563,0.00056800038,0.0040446455,0.009689822
0.346965,28.66912,0.2,0.5,1.0,1500.0,0.009835826,0.00056813221,0.00270993585,0.009688493
0.680025,58.51068,0.2,1.0,1.0,1500.0,0.019674185,0.00056769765,0.00134197651,0.009675312
0.827044,108.246595,0.2,1.5,1.0,1500.0,0.024430101,0.00056545571,0.00072931031,0.00966501
0.018912,21.03883,0.21,0.1,1.0,1500.0,0.00058482239,0.00069063488,0.0044881009,0.011777614
0.325198,30.58812,0.21,0.5,1.0,1500.0,0.010172917,0.00069009389,0.0030947331,0.011775975
0.65843,60.42967,0.21,1.0,1.0,1500.0,0.020994633,0.00069022345,0.00158045826,0.011774646
0.812637,110.165594,0.21,1.5,1.0,1500.0,0.026445549,0.00068691609,0.00087121146,0.011746243
0.017261,23.05143,0.22,0.1,1.0,1500.0,0.00058759965,0.00083184301,0.0049246785,0.014186105
0.305121,32.60073,0.22,0.5,1.0,1500.0,0.010449286,0.0008310853,0.0035075749,0.014182138
0.637208,62.44228,0.22,1.0,1.0,1500.0,0.022354343,0.00083081549,0.00184129292,0.014183869
0.798057,112.178203,0.22,1.5,1.0,1500.0,0.028541746,0.00082735089,0.00103215034,0.014146849
0.015816,25.15765,0.23,0.1,1.0,1500.0,0.00058873079,0.00099372116,0.005412595,0.016946378
0.286605,34.70695,0.23,0.5,1.0,1500.0,0.010765517,0.00099274481,0.0039271152,0.016941796
0.616416,64.5485,0.23,1.0,1.0,1500.0,0.023583774,0.00099130758,0.00212110516,0.016963662
0.78335,114.284421,0.23,1.5,1.0,1500.0,0.03062702,0.0009884603,0.0012061241,0.016927495
0.014544,27.35748,0.24,0.1,1.0,1500.0,0.00059253879,0.00117777357,0.0058767693,0.020090046
0.269522,36.90678,0.24,0.5,1.0,1500.0,0.011027014,0.00117709241,0.004386571,0.020085147
0.596101,66.74833,0.24,1.0,1.0,1500.0,0.024954011,0.00117652603,0.00243143884,0.020105468
0.768556,116.484249,0.24,1.5,1.0,1500.0,0.032773771,0.0011719937,0.00140433236,0.020063493
0.013419,29.65092,0.25,0.1,1.0,1500.0,0.00059524335,0.0013870089,0.0063987348,0.023653147
0.253753,39.20021,0.25,0.5,1.0,1500.0,0.011295371,0.0013858503,0.0048611948,0.023646402
0.576299,69.04177,0.25,1.0,1.0,1500.0,0.026041828,0.001384289,0.0027705951,0.023659586
0.753716,118.777686,0.25,1.5,1.0,1500.0,0.034961618,0.001380497,0.00162397279,0.023620671
0.012419,32.03797,0.26,0.1,1.0,1500.0,0.00059421253,0.0016212593,0.00695,0.027666607
0.239188,41.58726,0.26,0.5,1.0,1500.0,0.011500903,0.0016208367,0.0053612379,0.027661464
0.55704,71.42881,0.26,1.0,1.0,1500.0,0.027384345,0.0016213252,0.0031395899,0.027691288
0.738867,121.164734,0.26,1.5,1.0,1500.0,0.036977629,0.0016143605,0.00186993212,0.02762168
0.011527,34.51862,0.27,0.1,1.0,1500.0,0.00059645189,0.0018853179,0.0075091605,0.032173785
0.225724,44.06792,0.27,0.5,1.0,1500.0,0.011717479,0.0018853918,0.0058862332,0.03216781
0.538344,73.90947,0.27,1.0,1.0,1500.0,0.028545758,0.0018855878,0.0035324892,0.032204461
0.724044,123.645391,0.27,1.5,1.0,1500.0,0.039115263,0.0018740339,0.00213010737,0.032117018
0.010727,37.09289,0.28,0.1,1.0,1500.0,0.00059795182,0.0021803428,0.008063584,0.037209965
0.213266,46.64219,0.28,0.5,1.0,1500.0,0.011938182,0.00217998,0.0064239472,0.037226862
0.520225,76.48374,0.28,1.0,1.0,1500.0,0.029729809,0.0021807871,0.0039427314,0.037225511
0.709277,126.219657,0.28,1.5,1.0,1500.0,0.041167617,0.0021687562,0.0024046007,0.037108008
0.010007,39.76077,0.29,0.1,1.0,1500.0,0.00059809305,0.002509273,0.0086615032,0.042814562
